Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
Uganda,Central,Kasoozo Health Centre II,Health Centre II,MoH,0.4023,32.3193,Other
Uganda,Central,Kasozi Health Centre II,Health Centre II,MoH,1.4530,32.0930,GPS
Uganda,Central,Kasozi Health Centre III,Health Centre III,MoH,0.0786,31.9246,GPS
Uganda,Central,Kassanda Health Centre IV,Health Centre IV,MoH,0.5500,31.8210,GPS
Uganda,Central,Kasubi Church Of God Health Centre II,Health Centre II,Private not for profit,0.3259,32.5513,Other
Uganda,Central,Kasubi Health Centre III,Health Centre III,MoH,0.2972,32.9678,Other
Uganda,Central,Katalama Health Centre II,Health Centre II,MoH,0.7210,32.1280,GPS
Uganda,Central,Katatenga Health Centre II,Health Centre II,MoH,-0.6532,31.3875,GPS
Uganda,Central,Kateete Health Centre II,Health Centre II,MoH,0.5729,32.8442,Other
Uganda,Central,Katente Health Centre II,Health Centre II,MoH,0.2833,32.8833,Other
Uganda,Central,Katikamu Health Centre III,Health Centre III,MoH,0.7213,32.5190,Other
Uganda,Central,Katikamu Kisuule (The Good Samaritan) Health Centre II,Health Centre II,Private not for profit,0.7392,32.5223,Other
Uganda,Central,Katikamu SDA Health Centre II,Health Centre II,Private not for profit,0.7357,32.5286,Other
Uganda,Central,Katiko Health Centre II,Health Centre II,MoH,0.4000,31.9833,Geonames
Uganda,Central,Katimba Health Centre III,Health Centre III,Private not for profit,-0.2570,31.5620,GPS
Uganda,Central,Katoogo Health Centre III,Health Centre III,MoH,0.4470,32.8180,GPS
Uganda,Central,Katovu COU Health Centre III,Health Centre III,Private not for profit,-0.3719,31.2530,Other
Uganda,Central,Katovu Health Centre II,Health Centre II,MoH,-0.3570,31.2300,GPS
Uganda,Central,Katovu Health Centre III,Health Centre III,MoH,-0.3913,31.2226,Other
Uganda,Central,Katuugo Health Centre II,Health Centre II,MoH,1.1000,32.6500,Geonames
Uganda,Central,Katwe Health Centre III,Health Centre III,MoH,0.7880,32.0310,GPS
Uganda,Central,Kavule Health Centre II,Health Centre II,Private not for profit,0.0960,32.9420,GPS
Uganda,Central,Kawaala Health Centre III,Health Centre III,MoH,0.3389,32.5541,Other
Uganda,Central,Kawanda Health Centre III,Health Centre III,MoH,0.3775,32.5364,Other
Uganda,Central,Kaweeri Health Centre II,Health Centre II,MoH,0.5844,31.3935,Other
Uganda,Central,Kawempe Health Centre III,Health Centre III,MoH,0.3478,32.5685,Google Earth
Uganda,Central,Kawempe Home Care Initiative Health Centre III,Health Centre III,Private not for profit,0.3792,32.5575,Google Earth
Uganda,Central,Kawempe Mbogo Health Centre III,Health Centre III,Private not for profit,0.3614,32.5633,Google Earth
Uganda,Central,Kaweweta Health Centre II,Health Centre II,MoH,1.2500,32.1500,Other
Uganda,Central,Kawoko Health Centre III,Health Centre III,Private not for profit,0.0224,31.6270,Other
Uganda,Central,Kawolo Hospital,Hospital,MoH,0.3500,32.9333,Geonames
Uganda,Central,Kawonawo Health Centre II,Health Centre II,Private not for profit,0.2288,32.1786,GPS
Uganda,Central,Kawongo Health Centre III,Health Centre III,MoH,1.3558,32.7617,Google Earth
Uganda,Central,Kayanja Health Centre II,Health Centre II,MoH,-0.5833,31.6667,Other
Uganda,Central,Kayayumbe Health Centre II,Health Centre II,Private not for profit,-0.6541,31.4481,Other
Uganda,Central,Kayebe Health Centre II,Health Centre II,MoH,0.4467,31.4047,Other
Uganda,Central,Kayindu Health Centre II,Health Centre II,MoH,0.6460,32.5639,Other
Uganda,Central,Kayinja Health Centre II,Health Centre II,MoH,0.6104,31.3117,GPS
Uganda,Central,Kayonza Ddwaniro Health Centre II,Health Centre II,MoH,-0.6237,31.1805,Other
Uganda,Central,Kayonza Kacheera Health Centre II,Health Centre II,MoH,-0.5021,31.1805,Other
Uganda,Central,Kayunga Health Centre II,Health Centre II,MoH,0.7033,32.9037,Google Earth
Uganda,Central,Kayunga Hospital,Hospital,MoH,0.6990,32.9037,Other
Uganda,Central,Kazwama Health Centre II,Health Centre II,MoH,1.3333,32.6500,Other
Uganda,Central,Keizooba Health Centre II,Health Centre II,MoH,-0.4411,29.7900,Other
Uganda,Central,Kemunyu Health Centre II,Health Centre II,MoH,-0.2430,31.1956,GPS
Uganda,Central,Kewerimidde Health Centre II,Health Centre II,MoH,0.1405,31.9761,Other
Uganda,Central,Kibaale Comm. Home Health Centre II,Health Centre II,Private not for profit,-0.7777,31.3486,Other
Uganda,Central,Kibaale Health Centre II,Health Centre II,MoH,-0.7777,31.3486,Other
Uganda,Central,Kibalinga Health Centre III,Health Centre III,MoH,0.4900,31.2710,Other
Uganda,Central,Kibanda Health Centre III,Health Centre III,MoH,-0.8501,31.3964,GPS
Uganda,Central,Kibengo Health Centre II,Health Centre II,MoH,-0.3000,32.1500,Google Earth
Uganda,Central,Kibengo Health Centre III,Health Centre III,MoH,-0.8660,30.8830,Encarta
Uganda,Central,Kiboga Hospital,Hospital,MoH,0.9110,31.7760,GPS
Uganda,Central,Kiboga Kambugu Health Centre II,Health Centre II,MoH,0.8072,31.7837,Other
Uganda,Central,Kiboga Katwe Health Centre III,Health Centre III,MoH,0.9317,31.8242,Other
Uganda,Central,Kibugga Health Centre II,Health Centre II,MoH,0.1710,32.1650,GPS
Uganda,Central,Kibujjo Health Centre II,Health Centre II,MoH,0.4445,32.2848,GPS
Uganda,Central,Kibuli Hospital,Hospital,Private not for profit,0.3103,32.5941,Other
Uganda,Central,Kibuli Medical Health Centre II,Health Centre II,Private not for profit,0.3100,32.5936,Other
Uganda,Central,Kibumbiro Health Centre II,Health Centre II,MoH,0.3914,32.1098,Google Earth
Uganda,Central,Kibuuka Health Centre II,Health Centre II,MoH,-0.5389,31.3181,GPS
Uganda,Central,Kifamba Health Centre III,Health Centre III,MoH,-0.7850,31.4500,GPS
Uganda,Central,Kifampa Health Centre III,Health Centre III,MoH,0.1370,31.7540,GPS
Uganda,Central,Kigaju Health Centre II,Health Centre II,MoH,-0.0398,31.8413,Google Earth
Uganda,Central,Kigalama Health Centre II,Health Centre II,Private not for profit,0.4540,31.9360,GPS
Uganda,Central,Kiganda Health Centre IV,Health Centre IV,MoH,0.4304,31.6714,GPS
Uganda,Central,Kigangazzi Health Centre II,Health Centre II,MoH,-0.1442,31.6022,Google Earth
Uganda,Central,Kigasa Health Centre II,Health Centre II,MoH,-0.0667,31.7833,Other
Uganda,Central,Kigege Health Centre II,Health Centre II,MoH,0.7667,32.3833,Other
Uganda,Central,Kigogola Health Centre II,Health Centre II,MoH,0.5860,32.8580,GPS
Uganda,Central,Kigombe Health Centre II,Health Centre II,MoH,0.8747,32.4433,Google Earth
Uganda,Central,Kigungu Health Centre III,Health Centre III,MoH,0.0587,32.4597,Other
Uganda,Central,Kijejja Health Centre II,Health Centre II,MoH,-0.5627,31.5347,Other
Uganda,Central,Kijjukizo (St. Elizabeth) Health Centre III,Health Centre III,Private not for profit,-0.4091,31.1514,Combination
Uganda,Central,Kijonjo Health Centre II,Health Centre II,MoH,-0.7570,31.5650,GPS
Uganda,Central,Kikamulo Health Centre III,Health Centre III,MoH,0.8333,32.3667,Other
Uganda,Central,Kikandwa Health Centre II,Health Centre II,MoH,0.5610,31.6500,GPS
Uganda,Central,Kikandwa Health Centre II,Health Centre II,MoH,0.6833,32.4500,Other
Uganda,Central,Kikandwa Health Centre III,Health Centre III,MoH,0.6347,32.1111,Other
Uganda,Central,Kikenene Health Centre II,Health Centre II,MoH,-0.4280,31.5610,GPS
Uganda,Central,Kikka Yokana Domiciliary Health Centre II,Health Centre II,MoH,0.3199,32.1496,Google Earth
Uganda,Central,Kikoiro Health Centre II,Health Centre II,MoH,1.3818,32.5778,Other
Uganda,Central,Kikolimbo Health Centre II,Health Centre II,MoH,0.9990,31.7001,Other
Uganda,Central,Kikoma Health Centre II,Health Centre II,MoH,0.7500,31.4167,Other
Uganda,Central,Kikoma Health Centre III,Health Centre III,MoH,0.7000,32.5333,Geonames
Uganda,Central,Kikonda Health Centre III,Health Centre III,MoH,1.2730,31.4860,GPS
Uganda,Central,Kikooge Health Centre II,Health Centre II,MoH,1.5956,32.3064,Geonames
Uganda,Central,Kikube Health Centre II,Health Centre II,MoH,0.8824,32.4219,Other
Uganda,Central,Kikubya Health Centre II,Health Centre II,MoH,,,
Uganda,Central,Kikwatambogo Health Centre II,Health Centre II,MoH,0.8650,31.7240,GPS
Uganda,Central,Kikwayi Health Centre II,Health Centre II,MoH,0.1957,32.9142,Other
Uganda,Central,Kilokola Health Centre II,Health Centre II,MoH,0.2331,32.1917,GPS
Uganda,Central,Kimenyedde Health Centre II,Health Centre II,MoH,0.5170,32.8320,Encarta
Uganda,Central,Kimuli Health Centre III,Health Centre III,MoH,-0.5990,31.3040,GPS
Uganda,Central,Kimwanyi Health Centre II,Health Centre II,Private not for profit,0.4463,31.6863,Google Earth
Uganda,Central,Kimwanyi Health Centre II,Health Centre II,MoH,0.4494,32.6363,Other
Uganda,Central,Kimwanyi Health Centre III,Health Centre III,Private not for profit,0.4463,31.6863,Google Earth
Uganda,Central,Kinoni Health Centre III,Health Centre III,MoH,-0.3500,31.5500,Other
Uganda,Central,Kinuuka Health Centre III,Health Centre III,MoH,-0.2650,31.1150,Encarta
Uganda,Central,Kinyogoga Health Centre III,Health Centre III,MoH,1.2004,32.2414,Other
Uganda,Central,Kira Health Centre III,Health Centre III,MoH,0.3946,32.6394,Other
Uganda,Central,Kiragga Health Centre III,Health Centre III,MoH,0.3122,32.5784,Google Earth
Uganda,Central,Kiralamba Health Centre II,Health Centre II,MoH,1.2130,32.4330,GPS
Uganda,Central,Kirangira Health Centre II,Health Centre II,MoH,,,
Uganda,Central,Kireka Health Centre II,Health Centre II,MoH,0.3379,32.6532,Other
Uganda,Central,Kireka SDA Health Centre III,Health Centre III,Private not for profit,0.3357,32.6423,Other
Uganda,Central,Kireku Health Centre II,Health Centre II,MoH,0.9032,32.5962,Combination
Uganda,Central,Kireku Orthodox Health Centre II,Health Centre II,Private not for profit,0.3002,32.1076,Other
Uganda,Central,Kirema Health Centre III,Health Centre III,Private not for profit,0.6340,32.2330,GPS
Uganda,Central,Kirinda Health Centre II,Health Centre II,Private not for profit,-0.0072,31.5518,Other
Uganda,Central,Kiringente Epi Centre Health Centre II,Health Centre II,MoH,0.2760,32.3708,Other
Uganda,Central,Kirinya Health Centre II,Health Centre II,MoH,0.3311,32.6742,Other
Uganda,Central,Kiruddu Health Centre IV,Health Centre IV,MoH,0.2478,32.6126,Other
Uganda,Central,Kirumandagi Health Centre II,Health Centre II,MoH,0.8189,32.6204,Google Earth
Uganda,Central,Kirumba Health Centre II,Health Centre II,MoH,-0.3060,31.7320,GPS
Uganda,Central,Kirumba Health Centre III,Health Centre III,MoH,-0.9000,31.2666,Other
Uganda,Central,Kiryanongo Health Centre II,Health Centre II,MoH,0.9862,31.5898,Other
Uganda,Central,Kisaala Health Centre II,Health Centre II,MoH,,,
Uganda,Central,Kisaalizi Health Centre II,Health Centre II,MoH,1.5260,32.4540,GPS
Uganda,Central,Kisansala Health Centre II,Health Centre II,MoH,-0.3290,31.6300,Google Earth
Uganda,Central,Kisenyi Health Centre IV,Health Centre IV,MoH,0.3070,32.5691,Other
Uganda,Central,Kisimba Muslim Health Centre II,Health Centre II,Private not for profit,0.3184,33.0899,GPS
Uganda,Central,Kisoga Mirembe Maria Health Centre II,Health Centre II,Private not for profit,0.2529,32.8185,Other
Uganda,Central,Kisojjo Health Centre II,Health Centre II,MoH,0.5333,30.7333,Google Earth
Uganda,Central,Kisozi Health Centre III,Health Centre III,MoH,0.0667,31.6000,Other
Uganda,Central,Kisubi Hospital,Hospital,Private not for profit,0.1254,32.5590,GPS
Uganda,Central,Kisugu Health Centre III,Health Centre III,MoH,0.3036,32.6041,Other
Uganda,Central,Kiswa Health Centre II,Health Centre II,MoH,0.3209,32.6209,Other
Uganda,Central,Kisweeka Health Centre II,Health Centre II,MoH,0.8292,31.8633,Other
Uganda,Central,Kitaasa Health Centre III,Health Centre III,Private not for profit,-0.0961,31.5706,Google Earth
Uganda,Central,Kitabaazi Health Centre II,Health Centre II,MoH,-0.4990,31.4170,Encarta
Uganda,Central,Kitala Health Centre II,Health Centre II,MoH,0.1167,32.5167,Other
Uganda,Central,Kitanda Health Centre III,Health Centre III,MoH,0.0919,32.4978,Geonames
Uganda,Central,Kitebi Health Centre III,Health Centre III,MoH,0.2769,32.5492,Other
Uganda,Central,Kitende CBHC Health Centre II,Health Centre II,Private not for profit,0.2003,32.5348,Other
Uganda,Central,Kitenga Health Centre III,Health Centre III,MoH,0.5200,31.4990,GPS
Uganda,Central,Kiteredde Health Centre II,Health Centre II,MoH,-0.6167,31.5667,Geonames
Uganda,Central,Kiti Health Centre III,Health Centre III,MoH,-0.1170,31.8380,GPS
Uganda,Central,Kitimba Health Centre III,Health Centre III,MoH,0.2963,32.2675,GPS
Uganda,Central,Kitokolo Health Centre II,Health Centre II,Private not for profit,0.6230,31.8840,GPS
Uganda,Central,Kitongo Health Centre III,Health Centre III,MoH,0.3000,32.0500,GPS
Uganda,Central,Kitooro Luyembe Health Centre III,Health Centre III,Private not for profit,0.3802,31.2264,Google Earth
Uganda,Central,Kitunga Health Centre II,Health Centre II,MoH,-0.6711,31.7526,GPS
Uganda,Central,Kituntu Health Centre III,Health Centre III,MoH,0.0667,32.0000,Other
Uganda,Central,Kituule Health Centre II,Health Centre II,MoH,0.7617,31.4389,GPS
Uganda,Central,Kitwe Health Centre II,Health Centre II,MoH,0.3144,31.5958,GPS
Uganda,Central,Kiwambya Health Centre II,Health Centre II,MoH,1.1585,32.7122,Other
Uganda,Central,Kiwangala Health Centre IV,Health Centre IV,MoH,-0.4740,31.5090,GPS
Uganda,Central,Kiwoko Hospital,Hospital,Private not for profit,0.8464,32.3531,Other
Uganda,Central,Kiwumulo Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Central,Kiyinda Health Centre II,Health Centre II,MoH,-0.3223,31.1627,Combination
Uganda,Central,Kiyita Health Centre II,Health Centre II,MoH,0.4421,31.2433,Other
Uganda,Central,Kiyoganyi Health Centre II,Health Centre II,MoH,0.4808,31.9504,Other
Uganda,Central,Kiyoola Health Centre II,Health Centre II,MoH,0.2370,32.8670,GPS
Uganda,Central,Kiyumba Health Centre IV,Health Centre IV,MoH,-0.3250,31.8010,GPS
Uganda,Central,Kiyuni Health Centre III,Health Centre III,MoH,0.4170,32.9320,Encarta
Uganda,Central,Kiyuni Health Centre III,Health Centre III,MoH,0.6833,31.3333,Other
Uganda,Central,Kiziba Health Centre III,Health Centre III,MoH,0.5100,32.3580,GPS
Uganda,Central,Kizigo Health Centre II,Health Centre II,MoH,0.3546,33.0709,Other
Uganda,Central,Kiziiko Health Centre II,Health Centre II,MoH,0.2000,32.1660,Encarta
Uganda,Central,Kojja Health Centre IV,Health Centre IV,MoH,0.2340,32.8150,GPS
Uganda,Central,Komamboga Health Centre III,Health Centre III,MoH,0.3906,32.5844,Google Earth
Uganda,Central,Konge Health Centre II,Health Centre II,Private not for profit,0.2667,32.3167,Other
Uganda,Central,Konko Health Centre II,Health Centre II,MoH,0.4184,33.1131,Combination
Uganda,Central,Koome Health Centre III,Health Centre III,MoH,-0.0191,32.7730,GPS
Uganda,Central,Kyabadaza Health Centre III,Health Centre III,MoH,0.1170,32.1830,Encarta
Uganda,Central,Kyabakuza Health Centre II,Health Centre II,MoH,-0.3329,31.7050,Other
Uganda,Central,Kyabalogo Health Centre II,Health Centre II,MoH,0.3423,32.7817,Google Earth
Uganda,Central,Kyabazaala Health Centre III,Health Centre III,MoH,0.6160,32.9210,GPS
Uganda,Central,Kyabi Health Centre III,Health Centre III,MoH,0.0500,31.5667,Other
Uganda,Central,Kyabigondo Health Centre II,Health Centre II,MoH,-0.4911,31.2234,GPS
Uganda,Central,Kyadondo Medical Centre Health Centre II,Health Centre II,Private not for profit,0.4112,32.5825,Google Earth
Uganda,Central,Kyakanyomozi Health Centre II,Health Centre II,MoH,-0.5959,31.6059,GPS
Uganda,Central,Kyakasa Health Centre II,Health Centre II,MoH,0.5573,31.3937,Google Earth
Uganda,Central,Kyakatebe Health Centre II,Health Centre II,MoH,0.4500,31.7833,Other
Uganda,Central,Kyakiddu Health Centre II,Health Centre II,MoH,0.6830,31.7015,Google Earth
Uganda,Central,Kyakonda Health Centre II,Health Centre II,MoH,-0.6438,31.5391,GPS
Uganda,Central,Kyakuterekera Health Centre II,Health Centre II,MoH,,,
Uganda,Central,Kyalugondo Health Centre III,Health Centre III,MoH,0.7643,32.4777,Other
Uganda,Central,Kyalulangira Health Centre III,Health Centre III,MoH,-0.7290,31.2610,GPS
Uganda,Central,Kyamaganda Health Centre III,Health Centre III,Private not for profit,-0.3990,31.5270,GPS
Uganda,Central,Kyampisi Health Centre III,Health Centre III,MoH,0.5100,32.7220,GPS
Uganda,Central,Kyamulibwa Health Centre IV,Health Centre IV,MoH,-0.0782,31.7521,GPS
Uganda,Central,Kyamusisi Health Centre III,Health Centre III,MoH,0.6050,31.9290,GPS
Uganda,Central,Kyamuyimbwa Health Centre II,Health Centre II,MoH,-0.4230,31.6588,Combination
Uganda,Central,Kyanamugera Health Centre II,Health Centre II,Private not for profit,0.4130,31.8560,GPS
Uganda,Central,Kyanamukaaka Health Centre IV,Health Centre IV,MoH,-0.5382,31.7566,Other
Uganda,Central,Kyanamuyonjo Health Centre III,Health Centre III,MoH,0.7510,32.0000,GPS
Uganda,Central,Kyangato Health Centre II,Health Centre II,MoH,0.6870,32.4290,GPS
Uganda,Central,Kyango Health Centre III,Health Centre III,Private not for profit,-0.5080,31.6480,GPS
Uganda,Central,Kyankwanzi Health Centre III,Health Centre III,MoH,1.2021,31.7844,GPS
Uganda,Central,Kyantungo Health Centre IV,Health Centre IV,MoH,0.5840,32.0440,GPS
Uganda,Central,Kyasansuwa Health Centre II,Health Centre II,MoH,0.3673,31.7264,Combination
Uganda,Central,Kyato Health Centre II,Health Centre II,Private not for profit,0.7000,31.6667,Other
Uganda,Central,Kyayi Health Centre III,Health Centre III,MoH,,,
Uganda,Central,Kyayimba Epi Centre Health Centre II,Health Centre II,MoH,0.9295,31.7838,GPS
Uganda,Central,Kyazanga Health Centre IV,Health Centre IV,MoH,-0.3840,31.3190,GPS
Uganda,Central,Kyebe Health Centre III,Health Centre III,MoH,-0.8900,31.7597,GPS
Uganda,Central,Kyekumbya Health Centre II,Health Centre II,MoH,0.8333,31.8500,GPS
Uganda,Central,Kyemamba Health Centre II,Health Centre II,MoH,-0.1412,31.2744,Other
